Company_Name,Month,Revenue,COGS,Operating_Expenses,Accounts_Receivable,Accounts_Payable,Taxes_Paid,CapEx,Asset_Sale_Proceeds,Investments_Bought,Investments_Sold,Debt_Raised,Debt_Repaid,Interest_Paid,Equity_Issued,Dividends_Paid,Net_Cash_Flow
SKF India,2022-06-01,317402646.4799892,159954986.99539793,63313074.41047025,35987198.44068023,16709299.504359534,23533646.26853025,8028193,3126266,3634482,4313158,153019.0,589675,1066420,489099,535436.0,66530706.80559075
SKF India,2022-07-01,263586573.8577112,148671036.55544025,33955400.48092402,13205137.34200984,22754288.481735684,20240034.205336735,8571960,1113583,4383906,3712574,2149662.0,5045481,474841,415063,2113394.0,54740055.616010204
SKF India,2022-08-01,508371395.8249904,340610081.1431472,83296512.37464528,65494592.670306996,49834211.87798831,21116200.576799486,20693506,2163032,1984890,888963,,1610444,1943122,4624460,9353142.0,35439952.73039846
SKF India,2022-09-01,110920311.70533353,63317994.2720814,15360932.521739887,12923778.924622966,12932123.803261623,8060346.227878062,4772913,437084,2085222,2218035,3193360.0,1513186,246195,216482,445228.0,23171382.683634184
SKF India,2022-10-01,435105174.2860652,229706371.71830449,80807789.74346684,43768527.65923024,40234746.50848823,31147753.206073474,7575947,249383,1161538,4322317,1611127.0,7264603,444461,952941,4674930.0,90888601.61822042
SKF India,2022-11-01,326915470.2610828,159065322.97198907,37446550.59019545,19051808.872874714,45148485.581535764,32600899.17472458,6187442,2626287,2917967,1398745,6749385.0,8909055,2745270,1755823,5433562.0,99471705.52417374
SKF India,2022-12-01,362782927.5804719,146521903.6864316,60246424.29968208,46507529.44305024,29113701.09867834,39003649.89858955,5072333,1491308,4038851,6470670,6303953.0,6860934,890239,359898,1126993.0,122165696.69576865
SKF India,2023-01-01,455860631.42510927,311573215.9291567,61822476.2545061,,47721669.95548716,20616234.81036161,11704597,3150068,8322140,5829562,1453876.0,2770807,4313082,2741371,4752950.0,52255473.43108483
SKF India,2023-02-01,446084360.82485014,258273221.0110661,63984877.84429078,42075327.93507464,56318597.715205856,30956565.492373314,20753473,1646385,6130659,3333323,1699793.0,4940442,1088800,1331781,4727474.0,72665065.47711994
SKF India,2023-03-01,423944218.7802956,240202854.9296952,79296198.99706075,41595123.867078714,45545492.238804206,26111291.21338492,20582673,256602,2711384,1791558,1345570.0,4591489,84299,318459,762709.0,58433546.64015475
SKF India,2023-04-01,485249523.907348,232676783.5359174,72554034.4694757,46781496.8267983,41500847.66783259,45004676.47548872,22889985,4451856,7726095,5502872,11636416.0,13387034,4196365,2139483,9613539.0,125989093.42646617
SKF India,2023-05-01,210872824.09844667,128033963.71567059,31023674.318277642,25358746.55304136,11235568.775463348,12953796.51612461,9798604,1194155,1461908,1471114,9434743.0,4503076,446922,1531412,483056.0,39700889.54837383
SKF India,2023-06-01,121336955.32451946,52342796.92682391,20752256.728575464,14612641.917415267,7449333.982185146,12060475.417280018,4886678,576345,1856088,2208413,4046423.0,1576349,308356,600835,2235570.0,36269841.251840055
SKF India,2023-07-01,228169710.0023539,108802816.53335765,22836553.068425108,17701172.614945598,25518677.58156001,24132585.10014279,2316292,2102188,3159651,1447213,2425617.0,4823749,1363808,571337,4082674.0,72896830.30042836
SKF India,2023-08-01,430535848.39386594,204012065.7642036,46008259.28622502,43716241.75340474,36310692.54404052,45128880.83585933,5683305,3907867,7166010,5802941,,886485,974086,2669891,5258263.0,127799192.50757799
SKF India,2023-09-01,158613456.27950042,74395706.23685347,26827878.756335616,15480599.882524885,19764470.03746736,14347467.821577836,5513362,1288646,1719812,1447271,4084692.0,2413574,496294,854401,873130.0,42629838.46473351
SKF India,2023-10-01,467143782.64545006,188615261.2268484,58698352.26254736,41458566.388207026,32512219.794065993,54957542.289013565,15218134,3000265,4188241,1058997,17547785.0,6058886,1346463,801589,2317758.0,167073298.8670407
SKF India,2023-11-01,447753078.8330053,268853841.3789957,83460128.74913117,27499216.0454983,42559640.71407114,23859777.176219605,14682967,3214637,2071262,2056906,16649289.0,3152403,2803988,2070413,,76745934.5286588
SKF India,2023-12-01,267516494.8640517,147956696.0031073,47955224.53552371,33570797.628125355,29082740.32402744,17901143.58135517,9690403,1727069,3205074,4837035,3949516.0,7427907,2636730,2086043,1583876.0,51321573.74406551
Havells,2021-01-01,249383536.4228112,167873439.2230652,32702277.190662708,18503127.63853811,23972477.94099543,12201955.002270825,9773029,1233111,4202260,4096000,775417.0,4850858,735365,1164363,3277561.0,28735104.006812476
Havells,2021-02-01,216955064.00547874,143255359.96859425,23588890.54387151,20581178.775861163,16036351.265630163,12527703.373253245,4713720,730205,3877119,453565,10366796.0,1058420,1258152,2135180,174469.0,40542837.11975974
Havells,2021-03-01,255399096.24157408,141857002.1207053,50773219.57088197,16179710.463733252,30046913.069723703,15692218.6374967,2912335,204517,1177330,3090803,,1996191,883396,339605,4440815.0,39301513.9124901
Havells,2021-04-01,458693712.9305064,217569772.21576807,60746276.24004386,41042465.16004734,49670976.61247912,45094416.11867362,11215298,1860017,2014440,4689446,16231269.0,1495360,32388,3148654,161049.0,144834242.35602087
Havells,2021-05-01,301160663.63027644,193308337.69308078,50414897.04611073,,30911269.080420762,14359357.222771233,6402528,2577031,4541018,2625049,1795659.0,2239010,1802446,2069268,966779.0,39132264.6683137
Havells,2021-06-01,169949792.2439685,74197827.12394682,24794494.817843407,,14557713.019985124,17739367.575544566,4355024,1016489,2417491,1994565,7806872.0,831657,703369,1434462,133418.0,57263513.7266337
Havells,2021-07-01,319441817.5454767,128040890.48313247,53127835.905014895,30054637.74616624,,34568272.78933232,15000507,1397259,6122850,2356198,14082449.0,6557450,2002785,1741332,,100417367.36799696
Havells,2021-08-01,230701721.72303882,136847532.99464676,23872266.762560032,16450340.049794663,26156467.31017537,17495480.491458006,3684064,964587,4182672,1724472,6091929.0,4277859,1535687,1082295,3194375.0,53400693.47437402
Havells,2021-09-01,168226885.9318573,102272465.82990107,20318472.43914771,19826223.90294537,11127447.103622941,11408986.915702127,2178332,171234,789563,601167,5935103.0,4827741,1486376,778761,2208714.0,37966569.74710638
Havells,2021-10-01,436428687.1994008,180865060.84647268,74531120.82290034,63972462.12074776,45056104.5046537,45258126.38250694,10613251,3508517,3342556,5949752,5412554.0,2004431,953920,3014907,,136689395.1475208
Havells,2021-11-01,363542811.2312858,247716229.32561946,56684079.712122366,32780531.213531658,43055563.00188781,14785625.548385996,16241985,1810687,6022357,905062,11502631.0,4349476,3232757,3604224,800459.0,36310914.64515799
Havells,2021-12-01,386171172.0430557,255204334.75288165,40072200.33739439,43012077.47308251,52756067.18918363,22723659.23819492,12356025,979737,915884,7113435,13270141.0,998149,2044653,2543135,2349258.0,76262381.71458477
Havells,2022-01-01,263532882.97708324,132720571.6711587,39230760.17893008,30688903.183656134,22222389.745661825,22895387.781748615,3078414,171576,4611639,359078,12705918.0,57769,540177,2181397,,74232682.34524584
Havells,2022-02-01,208128773.52514195,130847334.95027375,25827709.800477725,23201787.823701248,15409360.158366188,12863432.193597618,9816666,1012625,1321835,3057463,8167730.0,634514,1397072,989031,2653564.0,39689613.58079286
Havells,2022-03-01,370056462.1590551,246400410.00021625,38293235.64750494,47846752.09513384,21293682.505498555,21340704.127833482,14226150,3354241,1515525,4232605,,2819410,904460,1557296,2698996.0,51001713.38350044
Havells,2022-04-01,446188698.3752772,260923048.40401626,64074136.83520676,60606173.49324359,22665455.27809689,30297878.28401355,9772763,61468,7689851,5857796,16622676.0,10686703,3159088,2390041,5689213.0,95972960.85204065
Havells,2022-05-01,302686204.9980084,175571706.3047001,59650958.84731886,39574806.69982171,19199688.562463373,16865884.96149735,11774868,1362658,5352189,4841698,7555832.0,4449560,2938525,745985,950483.0,47230785.884492055
Havells,2022-06-01,387742258.30454826,210569111.7682142,65867854.27902382,39991567.584038675,24594736.796065945,27826323.06432756,5720165,526027,7165474,773238,668909.0,2259734,3241696,1786189,6882810.0,72561504.19298267
Havells,2022-07-01,349029273.3133407,226008566.8322111,50520526.73760199,24147740.533390626,,18125044.935881905,13700595,2815045,1973096,5868971,2135945.0,1875352,3480015,682066,4628041.0,49521404.807645716
Havells,2022-08-01,158210194.86724207,105652670.07003959,30668052.450212948,18560612.260959066,15840399.83268387,5472368.086747384,6484615,368989,1103403,1744595,5097244.0,1620705,435417,937818,2537784.0,16039914.260242151
Havells,2022-09-01,346316779.1133801,141606275.6374599,54888105.47943076,30838040.49018596,35369261.6124675,37455599.49912235,17233224,3416170,3025543,6039989,247889.0,10313892,2901464,2341731,6482378.0,101812079.49736705
Havells,2022-10-01,511467651.16274273,276957085.43193376,59714805.16026728,50194138.851831466,,43698940.14263542,8045534,4244908,6280252,6003217,1379243.0,12471013,1027669,4980936,4216888.0,128398402.42790626
Havells,2022-11-01,342026497.529753,222553762.8282322,62253580.342101306,18475669.76669127,41366053.31779135,14304788.589854881,8471724,1242222,4232038,5259222,5076891.0,8017217,2833202,910024,1090209.0,41788938.76956464
Havells,2022-12-01,329535398.0872299,208756586.94669867,46712341.600791,42764257.001981676,39091214.68690216,18516617.38493506,3630424,2514679,1607541,1894598,2919026.0,1247786,3102373,3173151,2979654.0,57640190.154805176
Havells,2023-01-01,409731888.3249254,257296719.4490345,51664335.94254523,36675525.62845659,42018064.73565688,25192708.23333642,19330059,1533835,1180552,3290451,15140058.0,7121474,3607191,1574158,1420001.0,75031857.70000926
Havells,2023-02-01,238243109.3744836,143930856.93564254,34944194.19489415,27676238.741533775,20960810.67774264,14842014.560986724,8269023,319296,2454425,4397706,9802364.0,6652425,595521,420207,4666137.0,48321961.68296017
Havells,2023-03-01,424336935.17181796,224079292.3885921,79169865.36963286,27986929.921039898,53763212.431013286,30271944.353398252,6985041,812041,8332029,2589659,18915343.0,12663328,2172450,2029750,6328651.0,97815806.06019476
Havells,2023-04-01,348914768.75816387,168238069.53354454,43666629.62819753,29824728.9507992,30677511.369108666,34252517.39910545,15725740,1227840,6725903,5271163,6943281.0,5552126,392716,506835,,93748193.19731635
Havells,2023-05-01,155763118.4238356,94284540.3019609,23824041.494477905,21629461.319873847,22366877.5288938,9413634.1568492,7272692,1091618,985955,323801,4936971.0,4028084,1091627,140461,978698.0,26334645.4705476
Havells,2023-06-01,258654669.7516839,120099211.75771022,35757854.02225472,19821929.74114852,33850900.56137404,25699400.992929738,3258445,2408011,3511737,4185289,2085800.0,2158306,1210144,1417357,2932839.0,79007120.97878921
Havells,2023-07-01,226912675.3880386,121606334.89294353,38395690.46625993,15267144.421495726,23836869.54284813,16727662.507208787,5445282,565965,44868,1541524,,2219845,1705758,1250988,,44125711.52162636
Havells,2023-08-01,416007021.612633,169798446.82406452,75995091.4835906,29298861.349313162,58706641.68963399,42553370.826244466,17146110,277047,2720322,3347340,13609395.0,4188222,4131368,3946442,4104934.0,125027462.47873339
Havells,2023-09-01,113700579.2151316,63889191.85100923,17389531.52578058,10000361.541798998,11729809.414312286,8105463.959585447,4096772,501166,937843,660443,121618.0,540536,516742,530897,171518.0,20565003.87875634
Havells,2023-10-01,402072262.8530769,263686501.09220657,78019943.421495,21158211.639048014,51837641.68979187,15091454.584843826,16908894,1486661,7075645,7964714,14969189.0,2273754,1934410,296862,6786354.0,45710388.75453147
Havells,2023-11-01,505131582.5721336,273645996.65283316,62742750.62383328,52884167.468983516,67682792.70586927,42185708.82386679,7235023,3209999,3254518,5074674,15087071.0,14955543,4878162,1447583,289609.0,139439329.47160038
Havells,2023-12-01,472976856.4637928,274256672.15123963,51229941.59235497,23902641.78896767,42640189.236283384,36872560.68004955,19756301,1583164,5660126,3519239,586293.0,3929268,3769461,551390,3890622.0,90889951.04014866
ICICI Prudential,2021-01-01,449180950.71987295,204176790.84543952,56054349.826739006,23770496.70062607,54625565.92651173,47237452.5119236,13248717,3618192,4872505,1771542,14091569.0,1951119,1882712,1857322,5733727.0,143072438.5357708
ICICI Prudential,2021-02-01,312248279.09782124,187285291.7824795,46773685.34427773,37434329.267665274,37729945.4294449,19547325.492766,11764032,1217034,4674942,1932454,4363639.0,529202,743076,1042352,5070008.0,49716129.478298
ICICI Prudential,2021-03-01,473860912.5450405,274197119.9651252,72902778.6592783,25718715.453502923,55977737.97417214,31690253.480159245,17553363,279408,5731747,4073779,3403945.0,6616646,1272980,1104465,5216707.0,79542782.44047773
ICICI Prudential,2021-04-01,458859069.7117384,226447217.29581103,55094287.5749573,35139749.076866515,34099884.30870514,44329391.21024252,17039503,1262697,3976049,1528485,19490241.0,5278175,1170289,1819092,2272010.0,134254044.63072756
ICICI Prudential,2021-05-01,452697760.3126492,217447402.5649618,59963839.629135214,,42469002.20483678,43821629.529638045,19608735,2781395,2371096,769893,268983.0,1571032,2270032,2947053,1795556.0,113305328.58891413
ICICI Prudential,2021-06-01,149536784.77302805,94764529.39429903,26122246.646829903,7962069.030368831,13284857.334458122,7162502.182974778,2601068,1430003,983607,2057889,3183260.0,3987948,1141831,1401932,1474605.0,24573983.548924334
ICICI Prudential,2021-07-01,256081168.0256906,166645460.12319258,32102790.718077604,32115945.317934632,22876089.252934713,14333229.296105102,9087104,2549015,2994487,1771196,9628138.0,4790348,907387,78789,1116443.0,44866445.888315305
ICICI Prudential,2021-08-01,184673044.11763483,85073304.84064688,29304911.796089783,16363847.81633976,12889565.568649383,17573706.870224543,3525734,218873,941103,1864445,,5312645,1334074,768592,314386.0,44145088.61067363
ICICI Prudential,2021-09-01,178692528.81401926,124338727.68870127,24096477.19338196,,,7564330.982984007,4744303,489403,1927398,1912704,7849068.0,2519858,1086054,1594448,1980009.0,26272466.948952023
ICICI Prudential,2021-10-01,230584278.95422393,153254532.13284007,27600833.252532713,19816976.234954525,24564361.18227049,12432228.392212788,9258256,740768,4511092,4041459,1297818.0,4633790,1092250,2241556,2966062.0,29607382.176638365
ICICI Prudential,2021-11-01,231253481.86808336,133251004.82421987,33364864.27860321,24933903.99789184,22403180.065966215,16159403.19131507,7709475,2110605,4080419,2116486,7680115.0,5123178,292895,1220905,4263072.0,48595521.57394521
ICICI Prudential,2021-12-01,302465855.9941856,199177399.73247528,55872599.26967177,30080744.89293863,21035460.123438306,11853964.248009644,12760402,1826518,3046800,3768740,14261553.0,7716089,1579436,2163002,882058.0,39611501.74402893
ICICI Prudential,2022-01-01,103002611.37068875,64312591.37837715,13628885.321281878,13379416.557992892,11408989.307005778,6265283.667757431,3973123,355738,1442805,1439499,4460837.0,245,45027,58551,1641920.0,19635997.003272295
ICICI Prudential,2022-02-01,401896018.36085606,199511661.8868138,66267319.98889262,31115036.19580099,55474197.59686781,34029259.12128741,8623823,1968332,4886684,21918,8192298.0,11747346,3909106,3866167,5595835.0,98759818.36386225
ICICI Prudential,2022-03-01,196433263.61848485,107656364.78407677,30578742.051503338,15675260.214541633,18088238.583425958,14549539.195726188,7937607,633962,1488684,3842530,1664023.0,1129703,857131,1046913,992150.0,40362841.587178566
ICICI Prudential,2022-04-01,327257104.4583148,173043521.1692585,45210091.0048428,27251240.4840763,23306391.85571025,27250873.071053367,9090705,1215942,1778795,1956326,3617137.0,8993397,945039,1638374,5296246.0,77672524.2131601
ICICI Prudential,2022-05-01,453144720.9020438,246474917.1826044,58157946.6805514,,35860596.38443693,37127964.259722,11158594,1575353,3578221,5418293,8003422.0,10839500,4365401,1224263,1737984.0,111644145.77916601
ICICI Prudential,2022-06-01,484760872.82739234,304012616.3773193,56310944.28334566,55679483.15792277,31421014.36764841,31109328.04168185,14591262,4083868,9402370,1380151,1380696.0,10553759,860780,2988771,7079665.0,76179067.12504554
ICICI Prudential,2022-07-01,203403939.4368843,112413479.19892785,28852339.509050097,,16210510.92767536,15534530.18222659,2626411,965187,2043691,2685117,3298943.0,1900882,944146,1775275,6558.0,48882735.54667977
ICICI Prudential,2022-08-01,233351059.50278953,110175181.42877077,26599203.906710647,,,24144168.54182703,3066254,1294106,2573349,491767,1503231.0,6727638,788043,1335436,3313760.0,70082006.6254811
ICICI Prudential,2022-09-01,376002403.29445064,195978239.0467025,52131157.96633382,41407150.27143324,32306903.272338722,31973251.57035358,18645192,851551,5499308,7410447,345375.0,5581592,1945437,2094372,3207204.0,80382627.71106073
ICICI Prudential,2022-10-01,196504598.04487777,84285890.46641223,38291514.81649109,15972563.330856338,10115395.893739311,18481798.190493613,3713108,111963,486998,1417346,8815218.0,1523999,792318,543379,3475511.0,61589815.57148084
ICICI Prudential,2022-11-01,490615684.2101316,212407906.27400386,75595033.22823359,65783466.95523056,71017332.82817525,50653186.17697354,17379663,972585,8184802,9225745,17439320.0,13497675,3449491,1242585,3949508.0,154032743.53092062
ICICI Prudential,2022-12-01,455132151.2851893,214057055.10597637,87019382.60886201,,52252757.218245946,38513928.39258772,17967647,2071041,5016861,7125450,,3020390,2141216,4436744,5801482.0,95227424.17776316
ICICI Prudential,2023-01-01,492618045.8699579,234143892.98184353,91497110.89583467,29020300.887135465,71692085.36066633,41744260.49806993,17878733,3686517,8571359,1780564,7812376.0,8644018,3003508,1349191,4706844.0,112062146.49420978
ICICI Prudential,2023-02-01,468757878.34185135,321546752.20510805,49961769.85891664,65978198.36634053,38589984.91931729,24312339.069456667,23409948,1279948,1958629,5342258,15821714.0,13350954,3319892,877736,3690421.0,70012360.20837
ICICI Prudential,2023-03-01,310128312.89950246,138161787.81430396,43329794.446018144,26248926.71630459,37589426.18574561,32159182.659795087,3548496,2745936,5549252,398120,15340322.0,8833471,222388,2193461,2182673.0,105864177.97938526
ICICI Prudential,2023-04-01,269538936.63333476,148392595.8331204,40129112.02231703,28403265.14133531,16905862.55501881,20254307.194474332,9741055,729129,2229972,1258583,5758236.0,4266753,99864,396993,718117.0,56537842.583422996
ICICI Prudential,2023-05-01,204630983.84474266,126284891.29493618,39507128.82995781,,30287076.456939273,9709740.929962166,9049428,939796,3662106,3571510,9296772.0,3069812,593634,1071061,525114.0,30225766.789886497
ICICI Prudential,2023-06-01,294038380.0943091,177060872.04524052,34866193.23719213,41222593.37445567,38262414.53316794,20527828.70296911,8624943,2383548,788459,3861688,4017772.0,6388787,1224023,1043284,645002.0,62433092.108907335
ICICI Prudential,2023-07-01,447732202.8663696,295382402.69995755,67202107.60457452,32790965.074666437,59857187.01642498,21286923.140459385,16468636,288342,4782831,2785635,8444058.0,6385158,3132492,1914934,2155211.0,54127337.42137815
ICICI Prudential,2023-08-01,227781284.9134505,142979359.62860337,34389861.471071996,28884153.551075034,19057986.859061357,12603015.953443786,8573578,1280489,1122643,2105455,6877565.0,1995853,2018969,331861,381288.0,38376335.86033136
ICICI Prudential,2023-09-01,287031678.06705433,157218832.02451566,40679043.866036385,42474518.60685337,,22283450.54412557,3620455,1360718,3129019,961416,,8127351,386940,2251115,3941663.0,52218172.632376716
ICICI Prudential,2023-10-01,470997853.8632093,212254521.48433298,54169646.03001197,69333472.99765003,47851841.33279677,51143421.587216094,5451000,3328809,6917944,8546632,11031514.0,8954199,1727799,3170938,5894307.0,163968275.7616483
ICICI Prudential,2023-11-01,412240381.0797077,275200198.66935766,78356184.25172104,29857925.42321929,51641952.58515611,14670999.539657246,9796230,2615548,2377175,5843771,2777176.0,11618184,1369102,2763940,2086661.0,43076088.618971735
ICICI Prudential,2023-12-01,281565211.1874776,114724850.01258378,31436168.76162035,40621185.2196167,16761084.637205629,33851048.10331836,6677776,2229909,1425692,3052356,54663.0,3099060,165002,1260185,1471122.0,98786604.30995509
Kotak Mahindra Life,2021-01-01,430326975.93858796,223869899.75682643,74126190.89083284,25754910.56606172,53770577.91776516,33082721.322732173,10082948,2393340,5053599,4069519,18190465.0,8308723,177602,2948045,3274471.0,108764940.96819651
Kotak Mahindra Life,2021-02-01,366104164.37998945,201113605.56166595,58295413.21940631,39075338.17601603,50582479.25467641,26673786.399729297,4160369,1855799,6683447,4189387,16113452.0,8471027,3005324,3575952,,91336181.19918789
Kotak Mahindra Life,2021-03-01,384535147.4324241,190446159.11127746,70494758.39390957,27456973.05546349,21974567.27696743,30898557.481809273,13018056,246146,6866381,1528423,6380504.0,1962639,497635,827528,6154819.0,80966308.44542782
Kotak Mahindra Life,2021-04-01,471206759.6419872,278405585.8200672,63136165.59000771,30481004.803164136,65313022.5725004,32416252.057978068,18660413,2485273,8497609,2813862,2340068.0,8019041,2121007,1843911,7073966.0,77729937.1739342
Kotak Mahindra Life,2021-05-01,267746898.1582887,163044844.7344627,44708479.33172045,27258420.506843872,29059917.32960866,14998393.523026383,10123925,1437198,1560916,3992390,6186320.0,1746065,1515213,1213989,646172.0,44926247.569079146
Kotak Mahindra Life,2021-06-01,324593762.08746403,200145199.71826956,42658162.765450515,16985518.845023703,43038753.25379573,20447599.900935993,14143522,2441289,5086495,1497976,2671961.0,7860276,1164719,2353616,,48724008.70280798
Kotak Mahindra Life,2021-07-01,203135255.9466427,140242009.47670972,37269873.09469489,28182788.8771514,26734702.141891032,6405843.343809521,6431634,1873052,1963922,380625,,3270409,10690,891241,233948.0,10451845.03142856
Kotak Mahindra Life,2021-08-01,166855727.3674984,86424639.79237883,26415527.500660013,20105926.06243965,20944928.225962065,13503890.018614888,4828896,1614321,1071003,1100280,4193445.0,2835557,203134,853365,2523416.0,41519817.055844665
Kotak Mahindra Life,2021-09-01,186002122.47377893,77763247.97246483,33496563.69995588,11572365.356000705,16932689.095511697,18685577.700339556,2973336,431370,2253716,261737,3561967.0,637912,1286804,1003158,3268156.0,55084755.10101867
Kotak Mahindra Life,2021-10-01,364434510.07910424,215949482.8221654,52858822.727561764,20158013.89600887,46107384.28912916,23906551.13234427,16240967,2051951,4255743,1409435,5545211.0,2839699,2783228,2018531,559914.0,60229540.3970328
Kotak Mahindra Life,2021-11-01,311130818.71729565,212014414.44961205,59412787.802201234,,36791936.2390036,9925904.11637059,13349678,2652736,1932714,5027267,2603769.0,5864637,706718,1720219,4827018.0,24779092.349111773
Kotak Mahindra Life,2021-12-01,218980693.18323874,97693119.41030777,36241415.88450923,17390345.869451053,14665220.049265552,21261539.472105436,4018284,750237,225879,3446740,10623344.0,6023970,94019,1099882,4008527.0,74360776.4163163
Kotak Mahindra Life,2022-01-01,233507010.0091643,114506288.79047766,32727476.69755942,,29786330.52622901,21568311.130281806,8907366,945009,1013567,1876341,7096930.0,1666470,151771,1492444,1819143.0,64702280.39084542
Kotak Mahindra Life,2022-02-01,374506302.07583874,236251727.5274425,64069669.532532535,27879646.732129578,40686305.30414987,18546226.25396592,8522576,1733987,4195935,747858,11951781.0,7463807,1029717,3139376,5072204.0,57353793.761897765
Kotak Mahindra Life,2022-03-01,190428446.02284458,123934792.03857547,23075218.146326803,13321979.014802339,24137480.201581635,10854608.959485577,5163050,885111,1458198,848971,5311088.0,5669893,1413399,256597,1196424.0,32987748.878456734
Kotak Mahindra Life,2022-04-01,140057434.52731362,89582652.39400128,15258062.151173893,17458414.508132327,7178784.700569884,8804179.995534614,4108766,264373,297381,899730,4233668.0,4096872,850421,24548,364169.0,27404163.98660384
Kotak Mahindra Life,2022-05-01,156879670.6469725,99136386.42493773,17521800.964099534,,8187321.920096139,10055370.814483812,1659313,755318,2184053,2549299,5859334.0,2846720,1519954,863929,3133117.0,35486697.443451434
Kotak Mahindra Life,2022-06-01,364494812.53142804,221679134.40551734,48475898.57116799,30274788.93308808,30905800.249498405,23584944.888685677,15134651,2874003,209172,1772691,2112347.0,2759770,2562603,427757,2321521.0,62170052.666057035
Kotak Mahindra Life,2022-07-01,379360422.1381895,195510931.34398434,71485580.04139294,38128450.46431335,39082429.52023825,28090977.688203055,4084803,1136003,1282104,6031873,8628568.0,9733998,1584214,2138516,3797236.0,94702470.06460917
Kotak Mahindra Life,2022-08-01,505966930.1304631,215748606.37713796,88727193.98653938,42028529.030128665,26473555.12539895,50372782.44169645,21496913,2506998,2681361,2228843,2333209.0,13920623,4268388,3574090,5557527.0,134009123.32508934
Kotak Mahindra Life,2022-09-01,319372971.5573759,172524766.98223695,55792206.90596064,,18007231.629737422,22763999.417294577,4832292,406913,4843595,1854181,11288389.0,5607845,2847296,2827493,1516849.0,72165594.25188373
Kotak Mahindra Life,2022-10-01,307895123.3597783,178393034.08091813,55929037.328010514,43030021.67526523,44843953.88104193,18393262.98771241,3667114,300573,3827038,3243921,15152452.0,6658015,2650652,2102667,4253454.0,66382582.963137224
Kotak Mahindra Life,2022-11-01,418803950.7367589,227974052.7737715,62092397.19464028,49613905.53912959,25815620.394697748,32184375.19208678,11265842,3347864,876989,5558925,2192478.0,11611992,981942,2123240,1728210.0,95509561.57626033
Kotak Mahindra Life,2022-12-01,189436306.94041198,127809701.62743637,21269261.74526611,21465440.12394809,17066453.881267555,10089335.891927376,6545642,740824,336338,1392019,3411929.0,250610,276703,443503,3679686.0,28930799.67578213
Kotak Mahindra Life,2023-01-01,340217586.8102826,188189527.20682412,47112231.04659308,45718093.46285951,27132034.048681334,26228957.13921635,10243616,1625109,5503529,3989714,16830141.0,5311279,1269383,870785,2782084.0,85384690.41764905
Kotak Mahindra Life,2023-02-01,355270250.35635054,162905071.47464487,70481367.25167267,38892509.32425319,44859731.680064775,30470952.90750825,16167571,772188,4102859,3470611,10908705.0,4019982,654130,3071998,,86293932.72252475
Kotak Mahindra Life,2023-03-01,527251673.18708825,276017681.8607266,76062072.8611859,50002255.20817312,58656384.42615129,43792979.61629394,7416223,1457150,5408227,2399153,3618216.0,9392993,3653573,475290,8577565.0,126029007.84888181
Kotak Mahindra Life,2023-04-01,104419027.9519126,53219119.846773066,20824541.87616329,9826296.509729372,9757841.430144103,7593841.557244061,3620307,573585,182198,595451,1302204.0,1776434,743755,916747,1679964.0,21450259.67173218
Kotak Mahindra Life,2023-05-01,259057859.2263279,164278938.07215044,27767078.59853567,29857373.95799391,24582604.68471577,16752960.638910446,10297640,2515102,2185085,89604,,4545425,1716561,785138,2025078.0,32878936.916731343
Kotak Mahindra Life,2023-06-01,323222955.2072337,147141339.20347542,38770873.35566748,,42221440.44778258,34327685.66202271,7280331,3092803,1050584,4258581,15942458.0,8243463,2777537,827940,6358626.0,117945983.98606813
Kotak Mahindra Life,2023-07-01,124173393.42783944,65102556.010768674,20284270.17822262,14459062.026075346,15481906.857571427,9696641.809712037,5258613,122415,79285,351592,1695899.0,3401316,791489,1118573,2416255.0,25921933.429136112
Kotak Mahindra Life,2023-08-01,489116689.9760292,241240637.3828512,96775592.84177715,,68987097.80205259,37775114.937850215,8302335,1082234,4392312,4683324,15479995.0,5250799,1806341,1252755,4290307.0,121876250.81355065
Kotak Mahindra Life,2023-09-01,331910836.96156985,169343076.7397061,46869748.67452978,40356091.06650232,26686851.016576856,28924502.88683349,13654646,3063639,123041,4588120,,501271,549528,1227595,5683442.0,75140934.66050047
Kotak Mahindra Life,2023-10-01,331088974.27526164,218032267.32192132,34280253.78309741,30929129.951412838,39739346.50262654,19694113.292560726,4527591,1107637,6113189,5957243,7490576.0,4909952,2552965,2561093,4106631.0,62997015.87768218
Kotak Mahindra Life,2023-11-01,175308830.92193696,81229545.04700558,26518727.55779804,12672326.992768297,12713171.11066334,16890139.579283334,4354416,266117,1090720,996223,2520539.0,2287050,863827,1487557,2457799.0,49008161.73785
Kotak Mahindra Life,2023-12-01,303539399.19486016,175694514.31707272,43047518.128243364,,36437679.43307949,21199341.68738602,5431754,1972812,192948,5103424,10968432.0,1199482,2089082,2415821,579750.0,76017991.06215806
Minda Industries,2021-01-01,514707433.8979225,216409660.53476974,68093045.00187916,66503498.54179028,51115946.069636025,57551182.0903184,14709691,1557727,3062340,7129434,18666334.0,11164021,2049227,5118243,4844852.0,182235010.2709552
Minda Industries,2021-02-01,146934261.77375835,99546506.57729442,19887326.666208837,19711363.910419557,7718793.074659775,6875107.132563773,7093328,95280,2214067,2815866,3766933.0,973680,1158077,501051,2172623.0,17996005.397691317
